t	xA	yA	xB	yB	xC	yC
3.433393	-1.286713	1.384699	-1.126651	2.200178	-0.190943	1.633847
3.437772	-1.286840	1.384374	-1.126738	2.200196	-0.190869	1.633613
3.442152	-1.286105	1.385695	-1.126316	2.200878	-0.191456	1.634686
3.446531	-1.286577	1.385108	-1.126446	2.200743	-0.191490	1.634663
3.450910	-1.287105	1.384597	-1.126874	2.200305	-0.191319	1.633865
3.455290	-1.287133	1.384669	-1.127034	2.200182	-0.191301	1.634202
3.459669	-1.286815	1.384918	-1.126971	2.200553	-0.191265	1.634319
3.464048	-1.286884	1.385419	-1.127062	2.200975	-0.191120	1.634184
3.468428	-1.286974	1.384932	-1.127256	2.200794	-0.191559	1.634214
3.472807	-1.286787	1.385514	-1.126978	2.201343	-0.191418	1.634754
3.477186	-1.286419	1.384728	-1.126559	2.200383	-0.190995	1.634037
3.481566	-1.286246	1.384931	-1.126335	2.200852	-0.190713	1.634147
3.485945	-1.286018	1.384582	-1.126385	2.200339	-0.190830	1.633794
3.490324	-1.286666	1.384189	-1.126693	2.199905	-0.191522	1.634191
3.494704	-1.286069	1.384685	-1.126233	2.200112	-0.191351	1.634263
3.499083	-1.286807	1.384637	-1.127054	2.200397	-0.191330	1.634304
3.503462	-1.287275	1.384231	-1.127297	2.199876	-0.190961	1.633927
3.507842	-1.286840	1.384399	-1.127213	2.200252	-0.190945	1.633946
3.512221	-1.286099	1.384959	-1.126731	2.200996	-0.191848	1.635045
3.516600	-1.285785	1.384995	-1.126149	2.200597	-0.190745	1.633857
3.520979	-1.286526	1.384449	-1.127011	2.200427	-0.191343	1.634457
3.525359	-1.286488	1.384776	-1.126840	2.200477	-0.191572	1.634622
3.529738	-1.286167	1.384891	-1.126665	2.200544	-0.191725	1.634499
3.534117	-1.286343	1.384955	-1.126798	2.200362	-0.191131	1.634238
3.538497	-1.286231	1.384693	-1.126683	2.200479	-0.191462	1.634379
3.542876	-1.285953	1.385090	-1.126254	2.200484	-0.190927	1.634085
3.547255	-1.285864	1.385068	-1.126137	2.200572	-0.191162	1.633885
3.551635	-1.286135	1.385499	-1.126551	2.200926	-0.191813	1.634783
3.556014	-1.286375	1.385204	-1.126846	2.200724	-0.191149	1.634093
3.560393	-1.286303	1.384993	-1.126399	2.200516	-0.190415	1.633736
3.564773	-1.286315	1.384614	-1.126691	2.200348	-0.190602	1.633729
3.569152	-1.286575	1.385114	-1.127057	2.200688	-0.191212	1.634069
3.573531	-1.286455	1.384631	-1.126858	2.200445	-0.191242	1.634107
3.577911	-1.286430	1.384947	-1.126881	2.200332	-0.190902	1.633949
3.582290	-1.286019	1.384975	-1.126396	2.200259	-0.190903	1.633743
3.586669	-1.286427	1.385597	-1.127023	2.200624	-0.191218	1.634087
3.591049	-1.286483	1.384646	-1.126920	2.200207	-0.191130	1.633560
3.595428	-1.285883	1.384931	-1.126768	2.200318	-0.190836	1.633842
3.599807	-1.286060	1.385133	-1.126754	2.200323	-0.190925	1.634012
3.604187	-1.285940	1.385351	-1.126784	2.200577	-0.191156	1.634963
3.608566	-1.286801	1.384569	-1.126955	2.199980	-0.191675	1.634793
3.612945	-1.286454	1.385317	-1.126792	2.200691	-0.191363	1.634644
3.617325	-1.286275	1.385216	-1.126817	2.200780	-0.191702	1.635069
3.621704	-1.286699	1.384823	-1.127101	2.200259	-0.191403	1.634671
3.626083	-1.287252	1.383966	-1.127929	2.199737	-0.191706	1.634381
3.630463	-1.286307	1.385714	-1.127144	2.200919	-0.191610	1.634833
3.634842	-1.285673	1.385003	-1.126498	2.199934	-0.190788	1.634215
3.639221	-1.286116	1.385592	-1.127336	2.200532	-0.191924	1.635158
3.643601	-1.286347	1.384694	-1.127157	2.200050	-0.191524	1.634248
3.647980	-1.286151	1.385743	-1.126902	2.200375	-0.191471	1.634337
3.652359	-1.285898	1.384787	-1.126642	2.199723	-0.190754	1.633992
3.656739	-1.285877	1.385091	-1.126790	2.200022	-0.190710	1.633980
3.661118	-1.285943	1.384747	-1.126971	2.199987	-0.190601	1.633901
3.665497	-1.286419	1.384724	-1.127237	2.199986	-0.191266	1.634047
3.669877	-1.286314	1.384667	-1.127179	2.200126	-0.191141	1.634015
3.674256	-1.286456	1.384610	-1.127164	2.200006	-0.191085	1.634118
3.678635	-1.286045	1.384808	-1.127075	2.200336	-0.191263	1.634522
3.683015	-1.286159	1.385362	-1.126591	2.200651	-0.191049	1.634544
3.687394	-1.286092	1.385117	-1.126716	2.200691	-0.191141	1.634327
3.691773	-1.286509	1.384819	-1.127240	2.200251	-0.191181	1.634129
3.696153	-1.286442	1.384741	-1.127039	2.200134	-0.191009	1.634155
3.700532	-1.285953	1.385062	-1.126418	2.200424	-0.190757	1.634158
3.704911	-1.286304	1.384915	-1.127143	2.200461	-0.191462	1.634379
3.709291	-1.286485	1.384832	-1.127005	2.200258	-0.191363	1.634330
3.713670	-1.286596	1.384687	-1.127202	2.200096	-0.191391	1.634210
3.718049	-1.286148	1.385057	-1.126804	2.200450	-0.191350	1.634106
3.722429	-1.285796	1.384631	-1.126348	2.199909	-0.191124	1.633966
3.726808	-1.286383	1.385080	-1.127066	2.200467	-0.191512	1.634496
3.731187	-1.286410	1.385103	-1.126991	2.200428	-0.191488	1.634133
3.735567	-1.286000	1.384996	-1.126459	2.200001	-0.190126	1.632879
3.739946	-1.286301	1.385017	-1.127024	2.200325	-0.191693	1.634350
3.744325	-1.286309	1.384981	-1.126971	2.200121	-0.191303	1.634185
3.748705	-1.286023	1.385332	-1.126953	2.200599	-0.191493	1.634071
3.753084	-1.286156	1.385113	-1.126854	2.200414	-0.191097	1.633947
3.757463	-1.285708	1.385478	-1.126523	2.200382	-0.190868	1.634309
3.761843	-1.286047	1.384974	-1.126616	2.200291	-0.190464	1.633995
3.766222	-1.286556	1.384237	-1.126945	2.200036	-0.191129	1.633959
3.770601	-1.285934	1.385219	-1.126559	2.200396	-0.191116	1.634177
3.774980	-1.285522	1.385562	-1.126569	2.200788	-0.191351	1.634088
3.779360	-1.286352	1.384374	-1.126994	2.199702	-0.190830	1.633684
3.783739	-1.286401	1.384494	-1.126979	2.199914	-0.191228	1.633793
3.788118	-1.286336	1.385080	-1.127002	2.200267	-0.191603	1.634244
3.792498	-1.286247	1.384911	-1.126910	2.200313	-0.191764	1.633812
3.796877	-1.286365	1.384670	-1.126889	2.200071	-0.191817	1.633531
3.801256	-1.286076	1.385571	-1.127140	2.200876	-0.192163	1.634425
3.805636	-1.286393	1.385248	-1.126939	2.200850	-0.191811	1.635060
3.810015	-1.286321	1.384196	-1.127009	2.199428	-0.190999	1.633733
3.814394	-1.285954	1.384858	-1.126596	2.200203	-0.190808	1.633976
3.818774	-1.285941	1.385804	-1.126948	2.201570	-0.191966	1.635557
3.823153	-1.285415	1.385586	-1.126262	2.200838	-0.190311	1.634353
3.827532	-1.286511	1.384467	-1.127201	2.199814	-0.190901	1.633982
3.831912	-1.286452	1.384731	-1.127190	2.199944	-0.191281	1.634127
3.836291	-1.285719	1.385157	-1.126820	2.200477	-0.191016	1.634416
3.840670	-1.286147	1.384868	-1.126854	2.200096	-0.190916	1.633853
3.845050	-1.286466	1.384075	-1.127064	2.199613	-0.190972	1.633547
3.849429	-1.286312	1.385071	-1.127130	2.200241	-0.191301	1.634042
3.853808	-1.286130	1.385380	-1.126958	2.200577	-0.191767	1.634646
3.858188	-1.286272	1.385066	-1.126885	2.200410	-0.191059	1.634135
3.862567	-1.286308	1.385123	-1.127042	2.200434	-0.191621	1.634038
3.866946	-1.286365	1.384778	-1.127024	2.200340	-0.190997	1.633899
3.871326	-1.286106	1.385234	-1.126786	2.200498	-0.191469	1.634674
3.875705	-1.286258	1.385261	-1.126742	2.200611	-0.191778	1.634450
3.880084	-1.286113	1.384890	-1.126886	2.200346	-0.191456	1.634303
3.884464	-1.285964	1.385105	-1.126544	2.200585	-0.191296	1.634239
3.888843	-1.286481	1.383596	-1.127139	2.199157	-0.190541	1.632971
3.893222	-1.285764	1.385197	-1.126594	2.200132	-0.190829	1.634271
3.897602	-1.286985	1.384281	-1.127604	2.199533	-0.191661	1.633962
3.901981	-1.286051	1.385145	-1.126611	2.199954	-0.190783	1.633637
3.906360	-1.287165	1.384636	-1.127430	2.199830	-0.192100	1.633734
3.910740	-1.285862	1.385325	-1.126401	2.200085	-0.191142	1.633969
3.915119	-1.286446	1.384966	-1.127005	2.200097	-0.191623	1.633948
3.919498	-1.286184	1.385282	-1.126510	2.200156	-0.191185	1.634410
3.923878	-1.286412	1.384904	-1.126490	2.200099	-0.191430	1.634053
3.928257	-1.286376	1.384377	-1.126744	2.199336	-0.190347	1.633727
3.932636	-1.286261	1.385248	-1.126757	2.200319	-0.190861	1.634355
3.937016	-1.286628	1.384739	-1.127179	2.199987	-0.191184	1.634541
3.941395	-1.286174	1.386149	-1.127017	2.201199	-0.191845	1.635302
3.945774	-1.286470	1.385284	-1.127030	2.200549	-0.191434	1.635053
3.950154	-1.286429	1.384733	-1.126920	2.199935	-0.190828	1.634120
3.954533	-1.286522	1.384810	-1.127198	2.200293	-0.190957	1.634301
3.958912	-1.286338	1.384693	-1.127081	2.200019	-0.190910	1.633778
3.963292	-1.286550	1.384427	-1.126977	2.199653	-0.190648	1.633801
3.967671	-1.286104	1.385244	-1.126956	2.200512	-0.191988	1.635412
3.972050	-1.286216	1.385313	-1.127108	2.200278	-0.191747	1.634925
3.976430	-1.285938	1.385445	-1.126799	2.200682	-0.191692	1.634763
3.980809	-1.285775	1.385609	-1.126750	2.200867	-0.191379	1.634490
3.985188	-1.285516	1.385446	-1.126403	2.200590	-0.191177	1.634246
3.989568	-1.286412	1.384665	-1.127668	2.200262	-0.191374	1.634205
3.993947	-1.286675	1.384442	-1.127954	2.199840	-0.191565	1.634239
3.998326	-1.290195	1.385568	-1.133431	2.199867	-0.193122	1.635452
4.002706	-1.296581	1.383090	-1.141687	2.198376	-0.196145	1.633993
4.007085	-1.332588	1.375461	-1.171395	2.181782	-0.202056	1.637295
4.011464	-1.345851	1.371087	-1.183700	2.174962	-0.200245	1.640855
4.015844	-1.361371	1.365520	-1.193903	2.165115	-0.199888	1.641641
4.020223	-1.376377	1.361426	-1.206210	2.157669	-0.202111	1.643273
4.024602	-1.391269	1.358623	-1.223793	2.151264	-0.206897	1.643332
4.028982	-1.405928	1.354964	-1.236729	2.143130	-0.213695	1.644771
4.033361	-1.421055	1.352473	-1.250534	2.136411	-0.216459	1.649411
4.037740	-1.433627	1.346215	-1.264557	2.128917	-0.227497	1.654057
4.042119	-1.442056	1.340535	-1.282200	2.125946	-0.235225	1.665719
4.046499	-1.448237	1.337162	-1.298787	2.124534	-0.249761	1.668278
4.050878	-1.454392	1.335844	-1.312409	2.123567	-0.257609	1.681001
4.055257	-1.456718	1.334046	-1.324494	2.123790	-0.272691	1.686653
4.059637	-1.457928	1.334140	-1.336802	2.125141	-0.278535	1.693757
4.064016	-1.456688	1.332811	-1.344534	2.125894	-0.287909	1.697755
4.068395	-1.459096	1.331603	-1.353975	2.126746	-0.294513	1.700448
4.072775	-1.467148	1.328750	-1.364952	2.127721	-0.299735	1.707382
4.077154	-1.477006	1.324736	-1.380737	2.121656	-0.305922	1.712427
4.081533	-1.492221	1.314626	-1.398374	2.113607	-0.312503	1.716186
4.085913	-1.512645	1.305426	-1.419690	2.099195	-0.314876	1.722053
4.090292	-1.533758	1.291690	-1.439497	2.081436	-0.320227	1.722174
4.094671	-1.559999	1.276287	-1.462468	2.059105	-0.326018	1.724421
4.099051	-1.585653	1.257706	-1.486934	2.035024	-0.329805	1.725455
4.103430	-1.616135	1.238890	-1.510234	2.009576	-0.326625	1.727562
4.107809	-1.643940	1.219014	-1.533740	1.984055	-0.331111	1.730950
4.112189	-1.666361	1.198845	-1.555969	1.958135	-0.335355	1.728676
4.116568	-1.690831	1.179732	-1.577649	1.930349	-0.339150	1.732917
4.120947	-1.710497	1.157673	-1.596566	1.904149	-0.335648	1.735298
4.125327	-1.729386	1.140133	-1.614218	1.880155	-0.337761	1.738080
4.129706	-1.749825	1.120855	-1.632682	1.855676	-0.339387	1.740008
4.134085	-1.766794	1.101574	-1.650416	1.832134	-0.340964	1.736180
4.138465	-1.784275	1.082665	-1.666589	1.809470	-0.344679	1.739560
4.142844	-1.799129	1.062583	-1.681174	1.783969	-0.347456	1.741036
4.147223	-1.814957	1.041949	-1.698148	1.759217	-0.351420	1.740623
4.151603	-1.832429	1.019060	-1.712403	1.732200	-0.354660	1.741697
4.155982	-1.849453	0.994993	-1.728419	1.705102	-0.355314	1.742733
4.160361	-1.867248	0.970103	-1.741461	1.678778	-0.353203	1.744255
4.164741	-1.882654	0.941591	-1.754784	1.645362	-0.360967	1.743156
4.169120	-1.899134	0.911317	-1.770617	1.608665	-0.360062	1.743991
4.173499	-1.915299	0.878648	-1.784914	1.570251	-0.363538	1.747540
4.177879	-1.930540	0.843973	-1.798532	1.532522	-0.367142	1.745839
4.182258	-1.947289	0.806486	-1.810813	1.486944	-0.369213	1.747783
4.186637	-1.961424	0.769235	-1.820577	1.444257	-0.371129	1.748998
4.191017	-1.972947	0.735338	-1.834280	1.405126	-0.373457	1.747899
4.195396	-2.000495	0.621010	-1.863446	1.283157	-0.383704	1.752385
4.199775	-2.006465	0.592958	-1.868269	1.246242	-0.387654	1.754207
4.204155	-2.006811	0.593082	-1.870462	1.243650	-0.389702	1.752121
4.208534	-2.007135	0.599834	-1.870609	1.256352	-0.393479	1.755249
4.212913	-2.005372	0.610878	-1.869116	1.268193	-0.395359	1.755732
4.217293	-2.003378	0.618107	-1.869590	1.276996	-0.396236	1.756652
4.221672	-2.002950	0.621884	-1.869733	1.278588	-0.398485	1.755550
4.226051	-2.003061	0.621461	-1.870228	1.278730	-0.401112	1.757405
4.230431	-2.003125	0.617906	-1.871404	1.273521	-0.403267	1.758958
4.234810	-2.005122	0.606509	-1.872895	1.259107	-0.404149	1.759185
4.239189	-2.007227	0.594125	-1.875865	1.244651	-0.405864	1.757266
4.243569	-2.008342	0.593932	-1.877794	1.244079	-0.407907	1.757781
4.247948	-2.008406	0.594634	-1.877455	1.245722	-0.409075	1.757101
4.252327	-2.008070	0.596712	-1.877431	1.248595	-0.409124	1.757232
4.256707	-2.007879	0.597872	-1.876925	1.251149	-0.409822	1.757680
4.261086	-2.008629	0.597609	-1.877515	1.251795	-0.411152	1.758719
4.265465	-2.009321	0.596932	-1.878139	1.251254	-0.411365	1.757797
4.269845	-2.009650	0.596643	-1.878422	1.250991	-0.411617	1.758065
4.274224	-2.009843	0.596605	-1.878421	1.250609	-0.411138	1.757210
4.278603	-2.009964	0.595957	-1.878123	1.250245	-0.409759	1.756102
4.282983	-2.009497	0.596760	-1.877737	1.251518	-0.409259	1.756478
4.287362	-2.009767	0.596057	-1.878557	1.251293	-0.408854	1.755608
4.291741	-2.009975	0.597265	-1.878887	1.252817	-0.409872	1.756489
4.296120	-2.009449	0.596869	-1.878521	1.252685	-0.408891	1.755935
4.300500	-2.009609	0.596997	-1.878378	1.252722	-0.408554	1.755241
4.304879	-2.010072	0.596794	-1.878755	1.252882	-0.408572	1.755377
4.309258	-2.009690	0.596429	-1.878206	1.252516	-0.407881	1.754552
4.313638	-2.009875	0.598051	-1.878362	1.253759	-0.408523	1.756310
4.318017	-2.009590	0.596554	-1.878457	1.252512	-0.407537	1.754005
4.322396	-2.009866	0.597213	-1.879084	1.252970	-0.408051	1.754812
4.326776	-2.009482	0.597084	-1.878482	1.252934	-0.407675	1.754545
4.331155	-2.009085	0.597222	-1.877658	1.253599	-0.407462	1.754956
4.335534	-2.010064	0.596733	-1.878576	1.252622	-0.408060	1.754133
4.339914	-2.009590	0.596756	-1.877986	1.252992	-0.407485	1.754589
4.344293	-2.009946	0.597036	-1.878249	1.252781	-0.408199	1.754430
4.348672	-2.009688	0.596969	-1.877838	1.253328	-0.406978	1.754731
4.353052	-2.009840	0.597101	-1.877748	1.252976	-0.407266	1.754582
4.357431	-2.010036	0.595790	-1.878030	1.251817	-0.406770	1.753565
4.361810	-2.010242	0.596998	-1.878043	1.252724	-0.407676	1.754640
4.366190	-2.009996	0.596939	-1.877559	1.252654	-0.407366	1.754255
4.370569	-2.010144	0.596991	-1.877841	1.252370	-0.407905	1.754486
4.374948	-2.010044	0.596580	-1.877853	1.251950	-0.407583	1.754167
4.379328	-2.010009	0.597100	-1.877563	1.252381	-0.407987	1.754703
4.383707	-2.009743	0.596631	-1.877535	1.252291	-0.407591	1.754673
4.388086	-2.010126	0.596398	-1.877841	1.251767	-0.407876	1.754359
4.392466	-2.010161	0.596420	-1.877844	1.252218	-0.407908	1.754700
4.396845	-2.010020	0.597035	-1.877764	1.252846	-0.408407	1.755295
4.401224	-2.009718	0.596681	-1.877496	1.252026	-0.407660	1.754852
4.405604	-2.009945	0.597238	-1.877644	1.252350	-0.408395	1.755345
4.409983	-2.009696	0.596632	-1.877330	1.252128	-0.407833	1.755361
4.414362	-2.009569	0.596583	-1.877264	1.252154	-0.407851	1.755293
4.418742	-2.009699	0.596166	-1.877399	1.251991	-0.408211	1.755304
4.423121	-2.009793	0.596347	-1.877392	1.251895	-0.408424	1.755197
4.427500	-2.010203	0.596004	-1.877792	1.251568	-0.408666	1.755511
4.431880	-2.010106	0.596786	-1.877741	1.252295	-0.408636	1.755679
4.436259	-2.009835	0.596370	-1.877205	1.251936	-0.407982	1.755005
4.440638	-2.010192	0.596685	-1.877977	1.251874	-0.408533	1.754637
4.445018	-2.009624	0.596358	-1.877345	1.251852	-0.408171	1.754803
4.449397	-2.010824	0.596807	-1.878532	1.251853	-0.409592	1.755699
4.453776	-2.009674	0.596342	-1.877219	1.251817	-0.408302	1.755032
4.458156	-2.010259	0.596793	-1.877703	1.251807	-0.409115	1.754954
4.462535	-2.009828	0.596903	-1.877257	1.252164	-0.408788	1.755472
4.466914	-2.010353	0.597420	-1.878134	1.252361	-0.409639	1.755926
4.471294	-2.010187	0.596430	-1.877962	1.251834	-0.408935	1.755382
4.475673	-2.009922	0.596180	-1.877846	1.251457	-0.408774	1.754918
4.480052	-2.010112	0.596200	-1.877702	1.251725	-0.408594	1.754887
4.484432	-2.009472	0.596827	-1.877511	1.251999	-0.408440	1.755121
4.488811	-2.010084	0.596143	-1.877945	1.251804	-0.408443	1.754912
4.493190	-2.010539	0.596500	-1.878387	1.251852	-0.408713	1.754500
4.497570	-2.009844	0.596132	-1.877775	1.252038	-0.408296	1.754939
4.501949	-2.009823	0.596526	-1.877323	1.251988	-0.408630	1.755207
4.506328	-2.009834	0.596341	-1.877690	1.251868	-0.408558	1.755067
4.510708	-2.009885	0.596616	-1.877651	1.252002	-0.408661	1.755071
4.515087	-2.010034	0.597177	-1.877694	1.252887	-0.409580	1.756597
4.519466	-2.010094	0.596813	-1.877654	1.252146	-0.408911	1.755772
4.523846	-2.009527	0.595621	-1.877428	1.251344	-0.408439	1.754830
4.528225	-2.009872	0.596383	-1.877842	1.251573	-0.408530	1.754928
4.532604	-2.010091	0.595982	-1.877807	1.251698	-0.408635	1.754885
4.536984	-2.010124	0.597323	-1.877898	1.252297	-0.408867	1.755814
4.541363	-2.010117	0.596716	-1.877993	1.252207	-0.408736	1.755473
4.545742	-2.009860	0.596480	-1.877737	1.251673	-0.408368	1.754880
4.550122	-2.009986	0.596097	-1.877939	1.251845	-0.408377	1.754951
4.554501	-2.009576	0.596451	-1.877602	1.251803	-0.407944	1.754473
4.558880	-2.009856	0.596274	-1.877742	1.251578	-0.407994	1.754926
4.563259	-2.010199	0.595995	-1.877986	1.251189	-0.408193	1.754738
4.567639	-2.010225	0.596527	-1.877803	1.251797	-0.408493	1.755551
4.572018	-2.010140	0.597075	-1.877728	1.252171	-0.409043	1.755800
4.576397	-2.009870	0.596240	-1.877404	1.251795	-0.408457	1.754934
4.580777	-2.009909	0.595782	-1.877747	1.251367	-0.408536	1.754615
4.585156	-2.010192	0.596184	-1.877757	1.251840	-0.409110	1.755517
4.589535	-2.009596	0.596392	-1.877323	1.251934	-0.408655	1.754780
4.593915	-2.010185	0.596411	-1.877723	1.252472	-0.409389	1.755849
4.598294	-2.009901	0.596543	-1.877615	1.251696	-0.408753	1.755049
4.602673	-2.010157	0.596467	-1.877534	1.251807	-0.408877	1.755342
4.607053	-2.009817	0.596510	-1.877596	1.251753	-0.408526	1.754985
4.611432	-2.010049	0.597369	-1.877810	1.252678	-0.408910	1.755492
4.615811	-2.009907	0.596870	-1.877771	1.251489	-0.408815	1.754885
4.620191	-2.009983	0.596951	-1.877743	1.252119	-0.408937	1.755667
4.624570	-2.009970	0.595906	-1.877767	1.251006	-0.408258	1.754514
4.628949	-2.010151	0.596683	-1.877988	1.251432	-0.408355	1.754918
4.633329	-2.010058	0.596699	-1.877905	1.251456	-0.408354	1.754829
4.637708	-2.010060	0.596448	-1.877986	1.251670	-0.408258	1.755102
4.642087	-2.010035	0.596364	-1.877847	1.251749	-0.408372	1.755040
4.646467	-2.009806	0.596539	-1.877627	1.252287	-0.408361	1.755271
4.650846	-2.010048	0.596638	-1.877827	1.251921	-0.408465	1.754958
4.655225	-2.010117	0.596319	-1.877698	1.252100	-0.408549	1.755133
4.659605	-2.010023	0.596393	-1.877676	1.252141	-0.408665	1.755025
4.663984	-2.009873	0.597236	-1.877396	1.252831	-0.408830	1.756053
4.668363	-2.009932	0.596214	-1.877779	1.251437	-0.408112	1.754367
4.672743	-2.010001	0.596339	-1.877794	1.251670	-0.408623	1.754976
4.677122	-2.010053	0.596470	-1.877821	1.251711	-0.408489	1.755081
4.681501	-2.010085	0.596565	-1.877730	1.252018	-0.408570	1.755086
4.685881	-2.010076	0.596986	-1.877743	1.252239	-0.408707	1.755311
4.690260	-2.010020	0.596403	-1.877664	1.251674	-0.408651	1.755148
4.694639	-2.010112	0.595954	-1.877715	1.251207	-0.408472	1.754640
4.699019	-2.010360	0.595949	-1.877948	1.251366	-0.408993	1.754928
4.703398	-2.010123	0.596608	-1.877500	1.251606	-0.408835	1.755059
4.707777	-2.010127	0.596508	-1.877509	1.251867	-0.408879	1.755064
4.712157	-2.009944	0.596542	-1.877586	1.251979	-0.409150	1.755345
4.716536	-2.009874	0.596156	-1.877627	1.251229	-0.408608	1.754524
4.720915	-2.009897	0.596449	-1.877611	1.251783	-0.408925	1.755242
4.725295	-2.009807	0.596510	-1.877402	1.251954	-0.408780	1.755510
4.729674	-2.009649	0.596428	-1.877268	1.251678	-0.408600	1.755181
4.734053	-2.009823	0.596275	-1.877673	1.251690	-0.408970	1.755349
4.738433	-2.009860	0.596536	-1.877674	1.251700	-0.408721	1.755252
4.742812	-2.010192	0.596461	-1.877644	1.252082	-0.408957	1.755568
4.747191	-2.009915	0.596268	-1.877584	1.251730	-0.408750	1.754911
4.751571	-2.009537	0.596245	-1.877376	1.251653	-0.408243	1.755056
4.755950	-2.009669	0.596475	-1.877547	1.251736	-0.408574	1.755315
4.760329	-2.009644	0.596564	-1.877630	1.252477	-0.408559	1.755378
4.764709	-2.010041	0.596140	-1.877899	1.251245	-0.408902	1.754629
4.769088	-2.010114	0.596510	-1.877996	1.251987	-0.409078	1.755569
4.773467	-2.010034	0.597118	-1.878100	1.252678	-0.409322	1.756083
4.777847	-2.009935	0.595715	-1.878050	1.251767	-0.408589	1.755088
4.782226	-2.009904	0.596490	-1.878006	1.252353	-0.408920	1.755526
4.786605	-2.010568	0.596704	-1.878727	1.252091	-0.409314	1.755585
4.790985	-2.009648	0.596348	-1.877610	1.251403	-0.408127	1.754665
4.795364	-2.009905	0.596475	-1.877634	1.251953	-0.408610	1.755575
4.799743	-2.009594	0.596653	-1.877428	1.252076	-0.408331	1.755326
4.804123	-2.009867	0.595980	-1.877596	1.251850	-0.408805	1.755214
4.808502	-2.009822	0.596769	-1.877469	1.252122	-0.408822	1.755352
4.812881	-2.009869	0.597046	-1.877477	1.252623	-0.408782	1.755669
4.817260	-2.009573	0.596499	-1.877398	1.251867	-0.408305	1.755155
4.821640	-2.010556	0.596644	-1.878314	1.251760	-0.409446	1.755651
4.826019	-2.009478	0.596469	-1.877212	1.251148	-0.408330	1.754761
4.830398	-2.010104	0.596329	-1.877968	1.251514	-0.408922	1.754918
4.834778	-2.009769	0.596797	-1.877318	1.251919	-0.408672	1.755151
4.839157	-2.010326	0.596277	-1.877805	1.251517	-0.408615	1.755026
4.843536	-2.010296	0.596633	-1.878272	1.251535	-0.408745	1.754912
4.847916	-2.009733	0.596259	-1.877121	1.251598	-0.408060	1.754784
4.852295	-2.010180	0.596454	-1.877679	1.251676	-0.409232	1.754959
4.856674	-2.010161	0.596037	-1.877791	1.251166	-0.408587	1.754558
4.861054	-2.009985	0.596661	-1.877620	1.251876	-0.408753	1.755328
4.865433	-2.009207	0.596487	-1.876890	1.252177	-0.407621	1.755202
4.869812	-2.009941	0.596802	-1.877886	1.251967	-0.408744	1.755333
4.874192	-2.010246	0.596401	-1.878038	1.251578	-0.408684	1.755035
4.878571	-2.009903	0.596154	-1.878271	1.251171	-0.408634	1.754583
4.882950	-2.009931	0.597085	-1.877585	1.252258	-0.408679	1.755598
4.887330	-2.009769	0.596285	-1.877522	1.251664	-0.408860	1.755143
4.891709	-2.010247	0.596057	-1.877906	1.251258	-0.408778	1.755137
4.896088	-2.010449	0.596681	-1.877914	1.251718	-0.408882	1.755175
4.900468	-2.009923	0.596701	-1.877565	1.252032	-0.408919	1.755706
4.904847	-2.009739	0.596758	-1.877623	1.252034	-0.408642	1.755309
4.909226	-2.010122	0.596256	-1.878500	1.251665	-0.409090	1.755195
4.913606	-2.009587	0.596046	-1.877768	1.251252	-0.408050	1.754093
4.917985	-2.010221	0.596830	-1.877892	1.252262	-0.409044	1.755691
4.922364	-2.010194	0.596322	-1.877884	1.251596	-0.409053	1.754918
4.926744	-2.009757	0.595789	-1.877329	1.250956	-0.408552	1.754222
4.931123	-2.010152	0.596453	-1.877631	1.251714	-0.409128	1.754985
4.935502	-2.009889	0.596253	-1.877334	1.251768	-0.408942	1.755309
4.939882	-2.009933	0.596942	-1.877567	1.252069	-0.409038	1.755394
4.944261	-2.010774	0.595987	-1.878492	1.250872	-0.408973	1.754345
4.948640	-2.010033	0.596361	-1.877492	1.251603	-0.408270	1.754646
4.953020	-2.009557	0.596699	-1.877456	1.251871	-0.408402	1.755595
4.957399	-2.010032	0.597235	-1.877796	1.252718	-0.408996	1.755974
4.961778	-2.009951	0.596674	-1.877802	1.252102	-0.408631	1.755429
4.966158	-2.009946	0.595829	-1.877765	1.251195	-0.408347	1.754669
4.970537	-2.009915	0.596708	-1.877481	1.252441	-0.409004	1.755878
4.974916	-2.009856	0.596197	-1.877526	1.251756	-0.409144	1.755237
4.979296	-2.010253	0.596348	-1.878187	1.251830	-0.408991	1.755381
4.983675	-2.009759	0.596447	-1.877361	1.251687	-0.408668	1.755166
4.988054	-2.010069	0.595645	-1.877674	1.251426	-0.408832	1.755214
4.992434	-2.009852	0.596724	-1.877236	1.251882	-0.408787	1.755524
4.996813	-2.010266	0.596741	-1.878014	1.251829	-0.408919	1.755680
5.001192	-2.009759	0.596508	-1.876929	1.251592	-0.407710	1.754825
5.005572	-2.010119	0.596791	-1.876442	1.251832	-0.406012	1.753383
5.009951	-2.009823	0.596403	-1.859902	1.247657	-0.381337	1.736132
5.014330	-2.009881	0.596993	-1.856966	1.246896	-0.377856	1.733900
5.018710	-2.009583	0.597294	-1.854100	1.245611	-0.372370	1.733167
5.023089	-2.010068	0.596572	-1.851107	1.243411	-0.368194	1.728815
5.027468	-2.010249	0.596442	-1.846844	1.241583	-0.362614	1.723482
5.031848	-2.010336	0.597243	-1.838829	1.240853	-0.353294	1.716029
5.036227	-2.009804	0.596773	-1.831105	1.237202	-0.343908	1.710407
