t,xA,yA,xB,yB,xC,yC
3.698017,-1.919937,0.620487,-1.621893,1.346909,0.268542,1.800026
3.702404,-1.919422,0.620755,-1.621876,1.347378,0.269987,1.800895
3.706791,-1.920316,0.620693,-1.623242,1.347149,0.267846,1.800066
3.711178,-1.920145,0.620091,-1.624836,1.347409,0.267357,1.801035
3.715564,-1.920110,0.620222,-1.626736,1.347526,0.266458,1.800619
3.719951,-1.920146,0.620406,-1.627924,1.348505,0.267403,1.801444
3.724338,-1.919531,0.619893,-1.630067,1.348685,0.267059,1.801032
3.728724,-1.919818,0.620419,-1.633453,1.351068,0.268760,1.801446
3.733111,-1.919543,0.620074,-1.635781,1.354165,0.255232,1.809464
3.737498,-1.919692,0.621495,-1.637354,1.357398,0.254954,1.811734
3.741885,-1.918907,0.620677,-1.639899,1.358255,0.253057,1.811300
3.746271,-1.919872,0.620204,-1.642407,1.358394,0.250499,1.810401
3.750658,-1.920001,0.620221,-1.642920,1.358227,0.250219,1.810200
3.755045,-1.919849,0.620482,-1.643748,1.359144,0.250587,1.810455
3.759432,-1.920243,0.620428,-1.645132,1.358572,0.249855,1.809841
3.763818,-1.919177,0.620798,-1.643384,1.358915,0.250895,1.810284
3.768205,-1.919526,0.621134,-1.643095,1.358681,0.250586,1.809777
3.772592,-1.919672,0.621043,-1.642425,1.358389,0.250820,1.809035
3.776979,-1.919815,0.622915,-1.640814,1.358844,0.253648,1.808941
3.781365,-1.920038,0.623144,-1.639660,1.358701,0.263912,1.802721
3.785752,-1.919694,0.627041,-1.631142,1.360497,0.261373,1.798000
3.790139,-1.919320,0.638283,-1.622379,1.375028,0.276879,1.790678
3.794526,-1.916625,0.658846,-1.612051,1.391783,0.288077,1.781888
3.798912,-1.915144,0.678176,-1.604752,1.416819,0.287086,1.777785
3.803299,-1.913012,0.715581,-1.592835,1.451699,0.296903,1.770560
3.807686,-1.904944,0.753390,-1.577593,1.500784,0.295392,1.768387
3.812072,-1.893167,0.806475,-1.562418,1.560472,0.295529,1.767100
3.816459,-1.879432,0.856673,-1.548599,1.629262,0.303547,1.765657
3.820846,-1.857986,0.911870,-1.529769,1.708047,0.301247,1.764211
3.825233,-1.831714,0.971343,-1.505572,1.788359,0.300448,1.763567
3.829619,-1.800653,1.025715,-1.482341,1.863791,0.290663,1.769874
3.834006,-1.772658,1.076220,-1.456662,1.937365,0.289282,1.771415
3.838393,-1.733497,1.130651,-1.425942,2.003003,0.287804,1.771936
3.842780,-1.695132,1.178775,-1.397435,2.063813,0.278323,1.777363
3.847166,-1.665948,1.210064,-1.365521,2.123348,0.278472,1.780241
3.851553,-1.629627,1.250092,-1.333868,2.171930,0.280385,1.782475
3.855940,-1.602435,1.280068,-1.304744,2.210443,0.279566,1.781882
3.860327,-1.427533,1.424895,-1.274574,2.236618,0.281061,1.782158
3.864713,-1.403927,1.439131,-1.252088,2.257433,0.283586,1.783042
3.869100,-1.391594,1.455320,-1.232375,2.270190,0.285515,1.777461
3.873487,-1.381982,1.454949,-1.215919,2.279917,0.294928,1.771704
3.877873,-1.380427,1.454103,-1.211137,2.281765,0.296343,1.771360
3.882260,-1.385158,1.449697,-1.199092,2.270313,0.293284,1.770757
3.886647,-1.386696,1.450487,-1.194062,2.264285,0.301476,1.764169
3.891034,-1.388343,1.452179,-1.184280,2.262426,0.298871,1.761106
3.895420,-1.386271,1.451990,-1.171684,2.267613,0.297249,1.758357
3.899807,-1.375566,1.461361,-1.153464,2.275505,0.303539,1.753338
3.904194,-1.362593,1.474547,-1.137351,2.286858,0.302267,1.750528
3.908581,-1.347419,1.479411,-1.125065,2.296588,0.310118,1.744828
3.912967,-1.329097,1.489591,-1.108558,2.311354,0.309516,1.742886
3.917354,-1.320289,1.491483,-1.092243,2.324847,0.308876,1.741449
3.921741,-1.303342,1.502005,-1.076677,2.335466,0.308072,1.740197
3.926128,-1.289817,1.502355,-1.057259,2.346151,0.309334,1.739549
3.930514,-1.272264,1.510597,-1.043645,2.363160,0.309534,1.739063
3.934901,-1.254026,1.518476,-1.029504,2.373153,0.316806,1.734782
3.939288,-1.242442,1.520014,-1.013990,2.386700,0.317651,1.733853
3.943674,-1.232918,1.521939,-1.003351,2.395550,0.317349,1.732624
3.948061,-1.216489,1.527783,-0.993443,2.407146,0.317507,1.732520
3.952448,-1.208851,1.527532,-0.983095,2.415438,0.317602,1.732136
3.956835,-1.203076,1.529532,-0.975303,2.418935,0.317440,1.731408
3.961221,-1.201671,1.529671,-0.971581,2.423108,0.318086,1.732077
3.965608,-1.198827,1.532577,-0.968045,2.425215,0.318727,1.731991
3.969995,-1.196201,1.530590,-0.965597,2.426522,0.318190,1.731172
3.974382,-1.194199,1.529580,-0.964495,2.427318,0.318022,1.730892
3.978768,-1.194034,1.529435,-0.964197,2.427489,0.318479,1.731150
3.983155,-1.194549,1.529201,-0.964316,2.427430,0.318294,1.731068
3.987542,-1.195295,1.529782,-0.965242,2.428225,0.317816,1.731635
3.991929,-1.195080,1.529128,-0.964789,2.427677,0.317981,1.731476
3.996315,-1.195428,1.529255,-0.965035,2.428005,0.317617,1.731584
4.000702,-1.195266,1.528559,-0.965328,2.427632,0.317375,1.731262
4.005089,-1.196652,1.529590,-0.966191,2.428257,0.316796,1.731559
4.009476,-1.195558,1.528694,-0.966183,2.427930,0.316811,1.731357
4.013862,-1.197219,1.530058,-0.966448,2.428689,0.316609,1.731466
4.018249,-1.195581,1.529280,-0.965066,2.428612,0.317586,1.731837
4.022636,-1.196328,1.529729,-0.965408,2.429066,0.317155,1.732106
4.027022,-1.195666,1.529048,-0.965062,2.427710,0.316413,1.730721
4.031409,-1.196260,1.529340,-0.965473,2.428349,0.316653,1.731248
4.035796,-1.196013,1.529334,-0.965316,2.428750,0.317106,1.731692
4.040183,-1.195720,1.528456,-0.965203,2.427460,0.316569,1.730908
4.044569,-1.195254,1.528776,-0.965038,2.428086,0.317183,1.731406
4.048956,-1.195148,1.529356,-0.965178,2.428829,0.317773,1.732041
4.053343,-1.195368,1.528174,-0.965486,2.427470,0.316866,1.730812
4.057730,-1.195964,1.528953,-0.965490,2.428063,0.316779,1.731000
4.062116,-1.195971,1.529791,-0.964868,2.429186,0.318394,1.732478
4.066503,-1.196418,1.529715,-0.965644,2.428879,0.316919,1.731991
4.070890,-1.194881,1.528651,-0.964170,2.428350,0.318173,1.731770
4.075277,-1.194191,1.527417,-0.964059,2.427181,0.317673,1.730739
4.079663,-1.195089,1.528765,-0.964324,2.428428,0.318105,1.732013
4.084050,-1.195401,1.528847,-0.964880,2.428038,0.316808,1.731397
4.088437,-1.195224,1.529077,-0.964413,2.428590,0.318030,1.732017
4.092823,-1.196334,1.529662,-0.965006,2.428635,0.317468,1.731986
4.097210,-1.195559,1.529583,-0.964735,2.428792,0.318153,1.732582
4.101597,-1.195768,1.529217,-0.964883,2.428459,0.317550,1.731822
4.105984,-1.195745,1.529322,-0.965098,2.428487,0.317041,1.731509
4.110370,-1.195860,1.529351,-0.965185,2.428847,0.317103,1.731842
4.114757,-1.195214,1.528845,-0.964533,2.428149,0.317652,1.731571
4.119144,-1.196209,1.529929,-0.965417,2.428626,0.317416,1.731952
4.123531,-1.195777,1.529253,-0.965496,2.428323,0.316943,1.731553
4.127917,-1.196126,1.529727,-0.965485,2.428744,0.317444,1.732187
4.132304,-1.196002,1.529944,-0.964900,2.428638,0.318205,1.732534
4.136691,-1.195658,1.529261,-0.965142,2.428408,0.317417,1.731975
4.141078,-1.195475,1.529172,-0.964972,2.428428,0.317335,1.731667
4.145464,-1.196581,1.529619,-0.965659,2.428515,0.316686,1.731703
4.149851,-1.195130,1.529148,-0.964353,2.428521,0.318635,1.732389
4.154238,-1.195731,1.529506,-0.964681,2.428617,0.317654,1.732017
4.158624,-1.195123,1.528930,-0.964629,2.428292,0.317342,1.731599
4.163011,-1.195496,1.529514,-0.965191,2.428672,0.317109,1.731885
4.167398,-1.194277,1.528393,-0.964111,2.427974,0.317695,1.731518
4.171785,-1.195450,1.528965,-0.964538,2.428207,0.317344,1.731555
4.176171,-1.193840,1.528288,-0.964162,2.428128,0.318128,1.731645
4.180558,-1.194708,1.528813,-0.964818,2.428182,0.317209,1.731418
4.184945,-1.195129,1.528901,-0.964976,2.428030,0.317318,1.731438
4.189332,-1.195976,1.529874,-0.965032,2.428860,0.317617,1.732062
4.193718,-1.195116,1.528503,-0.964801,2.427724,0.317245,1.730961
4.198105,-1.195483,1.528933,-0.965024,2.428289,0.317923,1.731756
4.202492,-1.195041,1.528391,-0.964897,2.427801,0.317566,1.731261
4.206879,-1.195766,1.530126,-0.965126,2.429186,0.318153,1.732563
4.211265,-1.195993,1.529901,-0.964896,2.428986,0.317363,1.731982
4.215652,-1.195074,1.529286,-0.964696,2.429012,0.317798,1.731915
4.220039,-1.194405,1.528330,-0.964010,2.428139,0.318400,1.731561
4.224426,-1.195828,1.528543,-0.965297,2.428079,0.316810,1.730773
4.228812,-1.195432,1.529591,-0.964871,2.429111,0.318160,1.732317
4.233199,-1.195026,1.528208,-0.964803,2.427887,0.317198,1.731037
4.237586,-1.195219,1.528864,-0.965393,2.428717,0.317176,1.731567
4.241972,-1.195442,1.529090,-0.965193,2.428481,0.317380,1.731730
4.246359,-1.194964,1.529103,-0.964679,2.428574,0.318267,1.731869
4.250746,-1.194221,1.528631,-0.964344,2.428489,0.318171,1.731981
4.255133,-1.195364,1.529456,-0.965195,2.428836,0.317714,1.732188
4.259519,-1.194533,1.528467,-0.964784,2.428346,0.318159,1.731835
4.263906,-1.195162,1.529455,-0.964607,2.428625,0.318368,1.732223
4.268293,-1.194683,1.528363,-0.964471,2.427482,0.317699,1.731091
4.272680,-1.195255,1.529118,-0.964557,2.428399,0.318056,1.731869
4.277066,-1.195732,1.529993,-0.964711,2.429165,0.318422,1.732636
4.281453,-1.195532,1.529188,-0.964975,2.428195,0.317285,1.731399
4.285840,-1.195964,1.529446,-0.965094,2.428696,0.317536,1.731866
4.290227,-1.195748,1.529233,-0.965227,2.428522,0.317437,1.731667
4.294613,-1.196545,1.529599,-0.966097,2.428572,0.317084,1.731693
4.299000,-1.195237,1.528761,-0.964891,2.428176,0.317760,1.731457
4.303387,-1.195855,1.529246,-0.965217,2.428893,0.317210,1.731874
4.307773,-1.194970,1.528914,-0.964736,2.428346,0.317776,1.731547
4.312160,-1.195735,1.529359,-0.964630,2.428661,0.317648,1.731910
4.316547,-1.195232,1.529455,-0.964783,2.428611,0.317802,1.731868
4.320934,-1.195097,1.528930,-0.964980,2.428000,0.317410,1.731522
4.325320,-1.195033,1.528822,-0.964816,2.428196,0.317471,1.731471
4.329707,-1.195517,1.529680,-0.965055,2.428843,0.317892,1.732151
4.334094,-1.194572,1.528217,-0.964455,2.427496,0.317580,1.731031
4.338481,-1.195341,1.529097,-0.964659,2.428382,0.317643,1.731747
4.342867,-1.196121,1.530029,-0.964773,2.429291,0.318068,1.732579
4.347254,-1.195612,1.528476,-0.965123,2.428015,0.317021,1.731466
4.351641,-1.195974,1.529170,-0.966163,2.428405,0.317202,1.731538
4.356028,-1.194902,1.528912,-0.964493,2.428195,0.317970,1.731687
4.360414,-1.196047,1.529941,-0.965230,2.428659,0.317320,1.731712
4.364801,-1.195431,1.529015,-0.965104,2.428346,0.317090,1.731303
4.369188,-1.195342,1.528823,-0.965342,2.428315,0.316869,1.731139
4.373574,-1.195803,1.529089,-0.965512,2.428251,0.316737,1.731318
4.377961,-1.195169,1.528856,-0.964968,2.428136,0.317218,1.731431
4.382348,-1.196558,1.529489,-0.965696,2.428684,0.316705,1.731628
4.386735,-1.195350,1.528781,-0.964956,2.428259,0.317386,1.731423
4.391121,-1.195432,1.528919,-0.964999,2.428098,0.317297,1.731364
4.395508,-1.195025,1.528517,-0.964581,2.427773,0.317485,1.731174
4.399895,-1.195293,1.529054,-0.964680,2.428341,0.317622,1.731707
4.404282,-1.195405,1.529046,-0.964740,2.428349,0.317692,1.731759
4.408668,-1.195886,1.529242,-0.964901,2.428517,0.317710,1.731937
4.413055,-1.195402,1.528980,-0.964971,2.428501,0.317834,1.731868
4.417442,-1.196145,1.529728,-0.964943,2.428763,0.317915,1.732202
4.421829,-1.195730,1.529201,-0.964925,2.428420,0.317362,1.731695
4.426215,-1.196065,1.529081,-0.965283,2.428085,0.316454,1.731053
4.430602,-1.195610,1.529195,-0.964878,2.428547,0.317772,1.731744
4.434989,-1.195641,1.529242,-0.965053,2.428676,0.317485,1.731757
4.439376,-1.195524,1.529261,-0.965276,2.428578,0.317558,1.731666
4.443762,-1.196066,1.530138,-0.965568,2.429310,0.317144,1.732176
4.448149,-1.195389,1.528969,-0.965194,2.428104,0.316711,1.730958
4.452536,-1.194475,1.528942,-0.964206,2.428592,0.317856,1.732018
4.456922,-1.195837,1.529121,-0.965177,2.428647,0.317404,1.731813
4.461309,-1.195919,1.529757,-0.964782,2.428924,0.317775,1.732247
4.465696,-1.196140,1.529891,-0.965220,2.428837,0.317826,1.732132
4.470083,-1.195424,1.529038,-0.964864,2.428919,0.317944,1.732167
4.474469,-1.196038,1.528905,-0.965273,2.428408,0.316974,1.731486
4.478856,-1.195859,1.528947,-0.965293,2.428250,0.316640,1.731109
4.483243,-1.195712,1.529286,-0.965380,2.428556,0.317018,1.731543
4.487630,-1.196196,1.530001,-0.965322,2.429249,0.317193,1.732052
4.492016,-1.194856,1.528612,-0.964799,2.427858,0.317369,1.731241
4.496403,-1.195727,1.529034,-0.964932,2.428163,0.316813,1.731308
4.500790,-1.195700,1.529344,-0.965196,2.428744,0.317309,1.731704
4.505177,-1.195722,1.529517,-0.965106,2.428991,0.317256,1.731989
4.509563,-1.195654,1.529435,-0.965011,2.428841,0.317362,1.731948
4.513950,-1.195974,1.529366,-0.965393,2.428022,0.315945,1.730676
4.518337,-1.195299,1.529281,-0.964970,2.428779,0.317713,1.731815
4.522723,-1.196169,1.529781,-0.965340,2.429173,0.317176,1.731771
4.527110,-1.195791,1.529422,-0.965453,2.429018,0.316972,1.731763
4.531497,-1.195971,1.529735,-0.965284,2.428658,0.317392,1.731848
4.535884,-1.195510,1.529347,-0.965101,2.428243,0.317472,1.731461
4.540270,-1.195383,1.528572,-0.965127,2.427974,0.316847,1.730622
4.544657,-1.195601,1.529296,-0.964936,2.428344,0.317483,1.731496
4.549044,-1.196590,1.530002,-0.965033,2.428767,0.316897,1.731971
4.553431,-1.195311,1.529391,-0.964476,2.427923,0.317463,1.731410
4.557817,-1.195401,1.529350,-0.964852,2.428100,0.317331,1.731569
4.562204,-1.194548,1.527758,-0.964503,2.427086,0.317332,1.730572
4.566591,-1.195911,1.529345,-0.965273,2.428341,0.317380,1.731659
4.570978,-1.195558,1.529542,-0.964766,2.429107,0.318177,1.732378
4.575364,-1.195673,1.528152,-0.964864,2.427450,0.316178,1.730262
4.579751,-1.195590,1.529982,-0.964964,2.429417,0.318126,1.732550
4.584138,-1.195473,1.528755,-0.965080,2.428048,0.317218,1.731241
4.588524,-1.196086,1.529442,-0.965504,2.428812,0.317211,1.731700
4.592911,-1.195963,1.529370,-0.965477,2.428619,0.317224,1.731984
4.597298,-1.196548,1.529486,-0.966797,2.428885,0.316887,1.732055
4.601685,-1.197886,1.530128,-0.969548,2.429136,0.316610,1.732491
4.606071,-1.198291,1.530553,-0.973468,2.428981,0.317346,1.733215
4.610458,-1.201145,1.527337,-0.980043,2.429003,0.317342,1.734184
4.614845,-1.207575,1.528636,-0.988963,2.426616,0.316862,1.734114
4.619232,-1.213399,1.526570,-0.996374,2.421908,0.317245,1.733912
4.623618,-1.227933,1.518755,-1.004073,2.414238,0.317408,1.733746
4.628005,-1.239490,1.517858,-1.016678,2.407144,0.318079,1.734413
4.632392,-1.252121,1.517997,-1.032153,2.397979,0.308131,1.739557
4.636779,-1.275734,1.514631,-1.047995,2.386998,0.304069,1.744544
4.641165,-1.290636,1.509278,-1.066787,2.376680,0.295595,1.748196
4.645552,-1.313017,1.504766,-1.088591,2.363632,0.294972,1.752117
4.649939,-1.327604,1.496215,-1.108394,2.348308,0.284713,1.761365
4.654326,-1.348837,1.489910,-1.131733,2.337139,0.273331,1.773174
4.658712,-1.366876,1.480847,-1.151142,2.329281,0.261660,1.781392
4.663099,-1.374851,1.478040,-1.167391,2.323179,0.250006,1.790099
4.667486,-1.379574,1.479791,-1.179352,2.321482,0.240439,1.798806
4.671872,-1.389229,1.476003,-1.192889,2.321101,0.229587,1.807895
4.676259,-1.391361,1.474301,-1.205999,2.321129,0.218221,1.814785
4.680646,-1.395172,1.468050,-1.221664,2.320842,0.219352,1.821182
4.685033,-1.405719,1.460926,-1.236992,2.318716,0.207553,1.832076
4.689419,-1.417627,1.456279,-1.254574,2.314174,0.195355,1.838095
4.693806,-1.423783,1.450688,-1.266678,2.309657,0.193070,1.841108
4.698193,-1.435898,1.446303,-1.276352,2.304893,0.183247,1.845427
4.702580,-1.441226,1.440331,-1.290563,2.300349,0.180596,1.848903
4.706966,-1.454512,1.433573,-1.306623,2.291049,0.170485,1.853900
4.711353,-1.465568,1.430732,-1.325290,2.281735,0.169685,1.856468
4.715740,-1.482035,1.419137,-1.341925,2.264025,0.168385,1.861632
4.720127,-1.505994,1.408340,-1.360272,2.243031,0.158365,1.865880
4.724513,-1.525167,1.388587,-1.382214,2.217944,0.156366,1.866578
4.728900,-1.546679,1.378232,-1.406185,2.190804,0.155571,1.867294
4.733287,-1.569861,1.354905,-1.423816,2.159871,0.155384,1.867624
4.737673,-1.600216,1.331180,-1.445031,2.128021,0.155281,1.868154
4.742060,-1.621931,1.310562,-1.473048,2.089953,0.154118,1.867899
4.746447,-1.649459,1.282007,-1.498857,2.055798,0.152574,1.867441
4.750834,-1.676918,1.265520,-1.519128,2.019004,0.147450,1.870799
4.755220,-1.708104,1.234268,-1.542883,1.976984,0.143447,1.869612
4.759607,-1.736019,1.204332,-1.567861,1.939144,0.133466,1.875341
4.763994,-1.898816,0.921499,-1.630515,1.808352,0.124318,1.879539
4.768381,-1.917317,0.881732,-1.649136,1.766645,0.121593,1.878583
4.772767,-1.928805,0.856813,-1.668454,1.724657,0.109654,1.885037
4.777154,-1.937811,0.825539,-1.682217,1.685892,0.105306,1.886194
4.781541,-1.947639,0.795310,-1.697052,1.640531,0.104585,1.887272
4.785928,-1.958107,0.763062,-1.706504,1.591831,0.104806,1.887000
4.790314,-1.968786,0.729059,-1.710009,1.544286,0.104323,1.886224
4.794701,-1.976287,0.687386,-1.721180,1.498848,0.105296,1.886223
4.799088,-1.983508,0.640123,-1.731561,1.450903,0.105891,1.885451
4.803474,-1.989370,0.609916,-1.737007,1.396257,0.105470,1.885447
4.807861,-1.988535,0.609285,-1.738856,1.395903,0.105743,1.884743
4.812248,-1.988183,0.614843,-1.738730,1.398878,0.105882,1.884824
4.816635,-1.987121,0.616727,-1.738364,1.404329,0.105278,1.885489
4.821021,-1.987320,0.618788,-1.739789,1.405435,0.104625,1.885880
4.825408,-1.987076,0.612139,-1.739280,1.399896,0.104280,1.885423
4.829795,-1.987975,0.611852,-1.742937,1.396220,0.104466,1.886891
4.834182,-1.987855,0.611880,-1.745780,1.396515,0.103001,1.887532
4.838568,-1.988188,0.612300,-1.747544,1.397467,0.102283,1.887800
4.842955,-1.988062,0.611610,-1.748847,1.396628,0.100976,1.890401
4.847342,-1.988028,0.611909,-1.749813,1.396164,0.099127,1.890106
4.851729,-1.988150,0.611295,-1.751015,1.396228,0.097436,1.889686
4.856115,-1.988021,0.611676,-1.751851,1.396377,0.096747,1.889440
4.860502,-1.987428,0.611071,-1.752285,1.396751,0.097016,1.889789
4.864889,-1.988565,0.611125,-1.753653,1.394733,0.093757,1.887870
4.869276,-1.987085,0.610391,-1.755850,1.395238,0.095521,1.888631
4.873662,-1.987278,0.611876,-1.757057,1.397061,0.097918,1.890105
4.878049,-1.986907,0.611553,-1.765203,1.398062,0.084209,1.893621
4.882436,-1.987251,0.611358,-1.767546,1.398388,0.082956,1.893829
4.886822,-1.986798,0.610272,-1.769117,1.397874,0.083256,1.893768
4.891209,-1.986509,0.610024,-1.769039,1.397104,0.083678,1.893942
4.895596,-1.986738,0.611421,-1.769712,1.398253,0.084829,1.895333
4.899983,-1.987229,0.612276,-1.770179,1.398180,0.085402,1.895850
4.904369,-1.987026,0.611875,-1.769755,1.397672,0.085786,1.895876
4.908756,-1.987603,0.612192,-1.771048,1.397502,0.085468,1.895896
4.913143,-1.987615,0.612123,-1.769712,1.397050,0.086199,1.895886
4.917530,-1.988386,0.612683,-1.769993,1.397356,0.086216,1.895933
4.921916,-1.988396,0.612551,-1.770439,1.396831,0.086019,1.895446
4.926303,-1.988507,0.611494,-1.769754,1.394976,0.085008,1.893443
4.930690,-1.988605,0.611776,-1.769982,1.395158,0.084946,1.893677
4.935077,-1.987938,0.612166,-1.769046,1.395616,0.086854,1.894744
4.939463,-1.987039,0.611541,-1.768077,1.396042,0.088137,1.895309
4.943850,-1.988406,0.612128,-1.769488,1.395656,0.086788,1.894749
4.948237,-1.987158,0.612062,-1.768375,1.395865,0.088220,1.895292
4.952623,-1.988170,0.611383,-1.768855,1.394677,0.086428,1.893875
4.957010,-1.987211,0.611647,-1.768007,1.395330,0.088000,1.894836
4.961397,-1.987302,0.611506,-1.767845,1.394820,0.087313,1.894314
4.965784,-1.987211,0.611044,-1.768065,1.394957,0.086653,1.894337
4.970170,-1.987535,0.612088,-1.768049,1.395581,0.087343,1.895192
4.974557,-1.987713,0.612484,-1.768692,1.396081,0.086677,1.895570
4.978944,-1.987877,0.612228,-1.768555,1.395533,0.086631,1.895275
4.983331,-1.987573,0.611442,-1.768383,1.395393,0.086816,1.895269
4.987717,-1.987702,0.611513,-1.768375,1.395258,0.086444,1.895153
4.992104,-1.987657,0.611351,-1.768487,1.395004,0.086273,1.895048
4.996491,-1.987520,0.611326,-1.767637,1.394698,0.086628,1.894866
5.000878,-1.987685,0.611376,-1.768202,1.394743,0.086373,1.894995
5.005264,-1.988009,0.613268,-1.769179,1.396443,0.086800,1.896812
5.009651,-1.987347,0.611999,-1.768915,1.395366,0.086638,1.896077
5.014038,-1.987130,0.611659,-1.768991,1.394932,0.086237,1.895900
5.018424,-1.987328,0.611550,-1.769537,1.394873,0.085658,1.895937
5.022811,-1.987227,0.612237,-1.769076,1.395512,0.086414,1.896973
5.027198,-1.986938,0.611518,-1.769069,1.395101,0.086403,1.896324
5.031585,-1.987326,0.611175,-1.769923,1.394795,0.085101,1.895624
5.035971,-1.987435,0.611648,-1.769944,1.395564,0.085731,1.896712
5.040358,-1.987279,0.611358,-1.770290,1.395186,0.084866,1.896159
5.044745,-1.987267,0.611464,-1.770663,1.395762,0.084814,1.896731
5.049132,-1.986209,0.611472,-1.769770,1.395793,0.085686,1.897138
5.053518,-1.987224,0.611394,-1.770881,1.395958,0.084390,1.897063
5.057905,-1.987252,0.611884,-1.771891,1.395032,0.083892,1.897534
5.062292,-1.986965,0.611982,-1.774608,1.396523,0.084239,1.898429
5.066679,-1.987019,0.611309,-1.776208,1.395717,0.083347,1.897506
5.071065,-1.986765,0.610570,-1.777701,1.395591,0.083726,1.897061
5.075452,-1.987213,0.611177,-1.779122,1.396569,0.082733,1.897019
5.079839,-1.987568,0.611184,-1.780215,1.396069,0.082068,1.900584
5.084226,-1.988875,0.612288,-1.782392,1.395921,0.080930,1.900616
5.088612,-1.987582,0.612013,-1.783729,1.396828,0.080810,1.900948
5.092999,-1.987835,0.611839,-1.785096,1.396206,0.078777,1.899665
5.097386,-1.987123,0.612385,-1.786173,1.397280,0.070178,1.904317
5.101772,-1.987922,0.612169,-1.788057,1.396082,0.067327,1.903438
5.106159,-1.988428,0.612171,-1.789704,1.396764,0.067050,1.904941
5.110546,-1.988743,0.611605,-1.790394,1.396097,0.064819,1.903651
5.114933,-1.987139,0.611979,-1.789179,1.396339,0.067153,1.905411
5.119319,-1.987509,0.612294,-1.789729,1.396280,0.066022,1.905534
5.123706,-1.987329,0.611771,-1.789209,1.396095,0.066248,1.905708
5.128093,-1.988355,0.611917,-1.789859,1.396139,0.065510,1.905591
5.132480,-1.986787,0.611429,-1.788296,1.395748,0.067041,1.905932
5.136866,-1.988329,0.612395,-1.789413,1.396552,0.066402,1.906106
5.141253,-1.988530,0.611756,-1.788986,1.395439,0.065550,1.905419
5.145640,-1.987462,0.611652,-1.787268,1.395235,0.067079,1.905635
5.150027,-1.988088,0.611691,-1.787905,1.395124,0.066363,1.905316
5.154413,-1.988095,0.611844,-1.787782,1.395048,0.066475,1.905343
5.158800,-1.987026,0.611270,-1.787158,1.394808,0.066899,1.905188
5.163187,-1.986886,0.612639,-1.786644,1.395885,0.068110,1.906473
5.167573,-1.987948,0.611175,-1.787368,1.394877,0.066156,1.904934
5.171960,-1.987325,0.611359,-1.786754,1.394762,0.066726,1.905213
5.176347,-1.987807,0.611751,-1.787430,1.395009,0.066681,1.905456
5.180734,-1.987747,0.611893,-1.787070,1.394511,0.066261,1.904968
5.185120,-1.987493,0.611679,-1.787051,1.394669,0.066633,1.904929
5.189507,-1.988314,0.611946,-1.787651,1.395112,0.066479,1.905474
5.193894,-1.987137,0.611566,-1.787138,1.394838,0.067025,1.905755
5.198281,-1.987194,0.611162,-1.786674,1.394532,0.066839,1.905181
5.202667,-1.987371,0.611869,-1.787287,1.395516,0.067442,1.906281
5.207054,-1.987724,0.611390,-1.787730,1.394774,0.066366,1.905076
5.211441,-1.987217,0.611831,-1.787137,1.395217,0.067209,1.905885
5.215828,-1.988345,0.611474,-1.788188,1.394945,0.065596,1.905021
5.220214,-1.987338,0.610877,-1.787137,1.394555,0.066465,1.904900
5.224601,-1.987008,0.610929,-1.786874,1.394705,0.066642,1.905260
5.228988,-1.985813,0.611411,-1.786969,1.395295,0.068059,1.906415
5.233374,-1.986873,0.611806,-1.787271,1.395035,0.067239,1.905732
5.237761,-1.987247,0.611305,-1.786916,1.394362,0.066960,1.905205
5.242148,-1.987433,0.611570,-1.787519,1.394767,0.066539,1.905330
5.246535,-1.986906,0.612171,-1.787410,1.395552,0.067481,1.906451
5.250921,-1.987310,0.611699,-1.787303,1.394890,0.066796,1.905830
5.255308,-1.987819,0.611602,-1.787832,1.394848,0.066533,1.905753
5.259695,-1.987913,0.611828,-1.788201,1.395124,0.066565,1.906110
5.264082,-1.986514,0.611769,-1.787294,1.395854,0.068168,1.907101
5.268468,-1.987199,0.610987,-1.787101,1.394025,0.066616,1.905213
5.272855,-1.988093,0.610747,-1.788149,1.394257,0.065695,1.904893
5.277242,-1.988051,0.611651,-1.788008,1.394944,0.066271,1.905499
5.281629,-1.987087,0.611219,-1.786958,1.394496,0.066709,1.905591
5.286015,-1.987642,0.612159,-1.787644,1.395393,0.067110,1.906152
5.290402,-1.988034,0.611686,-1.788702,1.395330,0.066396,1.906170
5.294789,-1.988468,0.611389,-1.788967,1.394718,0.065308,1.905100
5.299176,-1.987033,0.611856,-1.787664,1.395615,0.067159,1.906328
5.303562,-1.986951,0.613257,-1.787654,1.397182,0.068252,1.907986
5.307949,-1.986772,0.610843,-1.787468,1.394751,0.066587,1.905334
5.312336,-1.987141,0.611453,-1.788011,1.394958,0.066375,1.905581
5.316722,-1.987154,0.611769,-1.787834,1.395608,0.067074,1.906128
5.321109,-1.986945,0.612707,-1.787893,1.396215,0.067853,1.907339
5.325496,-1.986898,0.611875,-1.787432,1.395104,0.067505,1.906466
5.329883,-1.987854,0.611110,-1.788321,1.394387,0.065764,1.905337
5.334269,-1.986837,0.611608,-1.787297,1.395561,0.067909,1.906732
5.338656,-1.987109,0.611348,-1.787151,1.395059,0.067296,1.906048
5.343043,-1.986646,0.610490,-1.786827,1.394465,0.066798,1.905376
5.347430,-1.988249,0.611685,-1.789080,1.394737,0.065284,1.905231
