t,xA,yA,xB,yB,xC,yC
4.335421,-2.128961,1.408480,-2.030264,2.146749,-0.820791,1.725740
4.339770,-2.110055,1.417806,-2.013870,2.161066,-0.820527,1.725632
4.344118,-2.088030,1.428440,-1.997595,2.181418,-0.819699,1.725158
4.348467,-2.017272,1.456070,-1.941102,2.230043,-0.817542,1.724446
4.352815,-2.000672,1.463919,-1.925980,2.247144,-0.816457,1.724631
4.357164,-1.981287,1.472362,-1.915375,2.249230,-0.815168,1.723456
4.361512,-1.963387,1.476620,-1.893143,2.276234,-0.814159,1.724114
4.365861,-1.948341,1.481039,-1.884910,2.269501,-0.813650,1.722846
4.370209,-1.932317,1.484713,-1.867420,2.298575,-0.812668,1.723112
4.374558,-1.914327,1.490680,-1.853033,2.303119,-0.811575,1.721721
4.378906,-1.895565,1.495877,-1.843503,2.297254,-0.807893,1.720527
4.383254,-1.878142,1.498592,-1.828051,2.309696,-0.806991,1.719036
4.387603,-1.863458,1.501701,-1.812855,2.328149,-0.804883,1.719048
4.391951,-1.846775,1.505620,-1.795778,2.343042,-0.804978,1.718005
4.396300,-1.829372,1.509478,-1.779997,2.361202,-0.803628,1.716684
4.400648,-1.816523,1.511917,-1.771663,2.345326,-0.801703,1.714783
4.404997,-1.802658,1.512806,-1.762017,2.341827,-0.798042,1.713984
4.409345,-1.790444,1.514491,-1.747766,2.367439,-0.797480,1.712380
4.413694,-1.776765,1.516381,-1.740154,2.370894,-0.797186,1.710678
4.418042,-1.768715,1.517700,-1.730244,2.370985,-0.796440,1.709432
4.422391,-1.764473,1.518753,-1.730955,2.360101,-0.795662,1.707540
4.426739,-1.763901,1.517956,-1.713942,2.404306,-0.793645,1.706744
4.431088,-1.760785,1.519088,-1.714642,2.399570,-0.791462,1.707022
4.435436,-1.759040,1.519010,-1.722563,2.365463,-0.790784,1.706129
4.439785,-1.757853,1.519351,-1.722900,2.360732,-0.790284,1.706362
4.444133,-1.757227,1.518883,-1.714717,2.382252,-0.789438,1.706054
4.448481,-1.757062,1.519395,-1.714821,2.382613,-0.788697,1.706506
4.452830,-1.757671,1.518662,-1.714342,2.381490,-0.788792,1.706251
4.457178,-1.757096,1.519286,-1.714511,2.381550,-0.788238,1.706669
4.461527,-1.757542,1.518947,-1.714129,2.380269,-0.788778,1.707059
4.465875,-1.757069,1.519647,-1.714256,2.380145,-0.788998,1.707732
4.470224,-1.757669,1.518952,-1.714097,2.380653,-0.789762,1.706616
4.474572,-1.757824,1.519293,-1.714656,2.381069,-0.788825,1.707588
4.478921,-1.758198,1.519041,-1.714220,2.380488,-0.789029,1.707681
4.483269,-1.758376,1.519210,-1.714787,2.381814,-0.788963,1.708353
4.487618,-1.758896,1.518712,-1.714670,2.382262,-0.789709,1.707325
4.491966,-1.758764,1.519664,-1.714487,2.381529,-0.789148,1.707882
4.496315,-1.759045,1.518996,-1.714625,2.382330,-0.789225,1.707803
4.500663,-1.758769,1.519662,-1.714962,2.382736,-0.789159,1.708084
4.505012,-1.759022,1.518904,-1.714555,2.382324,-0.790201,1.707966
4.509360,-1.758801,1.519182,-1.714750,2.381788,-0.789747,1.708743
4.513708,-1.758909,1.518831,-1.714690,2.382266,-0.790503,1.708292
4.518057,-1.758848,1.519026,-1.715011,2.382694,-0.789964,1.708606
4.522405,-1.758934,1.518715,-1.714481,2.382233,-0.789741,1.708179
4.526754,-1.758546,1.519283,-1.714771,2.382490,-0.789170,1.708484
4.531102,-1.758948,1.518901,-1.714443,2.382076,-0.790060,1.708024
4.535451,-1.758866,1.519360,-1.714995,2.383078,-0.789738,1.708339
4.539799,-1.758685,1.519265,-1.714631,2.382432,-0.790664,1.708119
4.544148,-1.758732,1.519467,-1.714892,2.382778,-0.790099,1.708191
4.548496,-1.758722,1.518921,-1.714692,2.382440,-0.790168,1.707789
4.552845,-1.758884,1.519587,-1.714877,2.382729,-0.789828,1.708223
4.557193,-1.758717,1.519072,-1.714682,2.382619,-0.790460,1.708034
4.561542,-1.758560,1.519487,-1.715285,2.383395,-0.789979,1.708401
4.565890,-1.758794,1.519221,-1.714929,2.382978,-0.790154,1.707902
4.570239,-1.758602,1.519539,-1.715202,2.383481,-0.790343,1.707939
4.574587,-1.758727,1.519277,-1.715101,2.383577,-0.790166,1.708151
4.578935,-1.758611,1.519611,-1.715252,2.383817,-0.790320,1.708496
4.583284,-1.758871,1.519027,-1.714875,2.383296,-0.790070,1.708415
4.587632,-1.758642,1.519532,-1.715347,2.383965,-0.790062,1.708229
4.591981,-1.758543,1.518984,-1.714871,2.383283,-0.790074,1.708643
4.596329,-1.758505,1.519391,-1.715384,2.384445,-0.790097,1.708697
4.600678,-1.758520,1.519023,-1.714974,2.383436,-0.790340,1.707927
4.605026,-1.758229,1.519207,-1.715593,2.384883,-0.790125,1.708344
4.609375,-1.757966,1.519028,-1.714906,2.383373,-0.790042,1.708418
4.613723,-1.757887,1.519110,-1.715105,2.383204,-0.789842,1.708364
4.618072,-1.757946,1.518837,-1.714730,2.382573,-0.789559,1.708020
4.622420,-1.757926,1.519326,-1.715010,2.382978,-0.789417,1.708844
4.626769,-1.758239,1.518806,-1.714994,2.383079,-0.790075,1.708333
4.631117,-1.758274,1.519170,-1.715365,2.383559,-0.789977,1.708225
4.635466,-1.758138,1.518770,-1.714877,2.382704,-0.790079,1.708101
4.639814,-1.757935,1.519136,-1.714924,2.383166,-0.789524,1.708160
4.644162,-1.758082,1.518854,-1.714625,2.382330,-0.790028,1.708063
4.648511,-1.758281,1.519089,-1.714772,2.382982,-0.789920,1.708187
4.652859,-1.758121,1.518732,-1.714547,2.382541,-0.789951,1.708123
4.657208,-1.758179,1.519181,-1.714570,2.382388,-0.789984,1.708323
4.661556,-1.758236,1.518906,-1.714584,2.382716,-0.790460,1.708696
4.665905,-1.758121,1.519464,-1.714914,2.383362,-0.790346,1.709153
4.670253,-1.758304,1.519237,-1.714601,2.382744,-0.790518,1.708976
4.674602,-1.758389,1.519436,-1.714783,2.382865,-0.790196,1.708999
4.678950,-1.758424,1.519325,-1.714398,2.382195,-0.790272,1.708508
4.683299,-1.758235,1.519277,-1.714802,2.383177,-0.790195,1.708775
4.687647,-1.758173,1.518987,-1.714622,2.383064,-0.790030,1.708472
4.691996,-1.757832,1.519366,-1.715180,2.383957,-0.790275,1.708515
4.696344,-1.757886,1.518750,-1.714629,2.382698,-0.790572,1.708100
4.700693,-1.758493,1.519281,-1.715416,2.384235,-0.790687,1.707765
4.705041,-1.758423,1.519183,-1.714869,2.383134,-0.790457,1.708102
4.709389,-1.758371,1.519547,-1.715241,2.383675,-0.789953,1.707903
4.713738,-1.758434,1.518652,-1.714992,2.383160,-0.790052,1.707903
4.718086,-1.758432,1.519452,-1.715345,2.383838,-0.789762,1.708631
4.722435,-1.758321,1.519069,-1.715040,2.383118,-0.790355,1.708252
4.726783,-1.758212,1.519360,-1.715133,2.383164,-0.790239,1.708766
4.731132,-1.758161,1.519026,-1.714735,2.382474,-0.789804,1.708498
4.735480,-1.758129,1.519487,-1.715044,2.383253,-0.789562,1.708336
4.739829,-1.757967,1.519038,-1.714607,2.382277,-0.789593,1.707824
4.744177,-1.758201,1.519295,-1.714934,2.382940,-0.789695,1.708154
4.748526,-1.758368,1.518929,-1.715042,2.383266,-0.789901,1.708243
4.752874,-1.758436,1.519237,-1.714908,2.383594,-0.790105,1.708818
4.757223,-1.758360,1.519113,-1.714949,2.383624,-0.790204,1.708636
4.761571,-1.758262,1.519302,-1.715043,2.383758,-0.790262,1.708402
4.765920,-1.758169,1.519008,-1.714795,2.383009,-0.790169,1.708579
4.770268,-1.757959,1.519594,-1.714845,2.382985,-0.790410,1.708378
4.774616,-1.757887,1.519347,-1.714854,2.383158,-0.789935,1.707848
4.778965,-1.757884,1.519451,-1.714808,2.382843,-0.789945,1.708294
4.783313,-1.757900,1.519179,-1.714919,2.383405,-0.789696,1.708286
4.787662,-1.757725,1.519670,-1.715228,2.383831,-0.789544,1.708599
4.792010,-1.757632,1.519123,-1.714955,2.383426,-0.789901,1.708551
4.796359,-1.757758,1.519327,-1.715281,2.383915,-0.789624,1.708743
4.800707,-1.757779,1.519257,-1.714824,2.383197,-0.790291,1.707813
4.805056,-1.757932,1.519452,-1.715238,2.383494,-0.790231,1.708813
4.809404,-1.757661,1.519132,-1.714809,2.382635,-0.790408,1.708338
4.813753,-1.757857,1.519314,-1.715226,2.383432,-0.790212,1.709125
4.818101,-1.757622,1.518890,-1.714832,2.382733,-0.790117,1.708468
4.822450,-1.757603,1.519409,-1.715201,2.383493,-0.790018,1.709286
4.826798,-1.757353,1.518697,-1.714445,2.382184,-0.790192,1.709089
4.831147,-1.757452,1.519363,-1.715121,2.383501,-0.789899,1.709483
4.835495,-1.757638,1.518835,-1.714904,2.383426,-0.789795,1.708379
4.839843,-1.757679,1.519346,-1.715102,2.383792,-0.789802,1.709250
4.844192,-1.757855,1.518937,-1.714874,2.383269,-0.789949,1.709015
4.848540,-1.757906,1.519227,-1.715247,2.383948,-0.789929,1.709193
4.852889,-1.757868,1.518636,-1.715025,2.383679,-0.790251,1.708410
4.857237,-1.758126,1.519465,-1.715241,2.384329,-0.790470,1.709128
4.861586,-1.758202,1.519051,-1.714844,2.383502,-0.790963,1.708543
4.865934,-1.758523,1.519566,-1.715390,2.384857,-0.791024,1.709124
4.870283,-1.758349,1.519065,-1.715049,2.384174,-0.791078,1.708550
4.874631,-1.758404,1.519473,-1.714888,2.383901,-0.790858,1.708578
4.878980,-1.758295,1.518891,-1.714750,2.383291,-0.790552,1.708670
4.883328,-1.758262,1.519691,-1.715314,2.384514,-0.790810,1.708590
4.887677,-1.758299,1.519001,-1.714882,2.383622,-0.790770,1.708413
4.892025,-1.758096,1.519718,-1.715145,2.384055,-0.790011,1.708817
4.896374,-1.757924,1.519421,-1.715130,2.384202,-0.790422,1.708367
4.900722,-1.757908,1.519677,-1.715291,2.384710,-0.790797,1.708947
4.905070,-1.757992,1.519089,-1.714767,2.383796,-0.791028,1.708431
4.909419,-1.757729,1.519427,-1.715261,2.384588,-0.790417,1.708904
4.913767,-1.758094,1.519181,-1.714613,2.383317,-0.790702,1.708834
4.918116,-1.758031,1.519466,-1.714874,2.383570,-0.790038,1.708592
4.922464,-1.757961,1.519124,-1.714898,2.383681,-0.790538,1.708260
4.926813,-1.758078,1.519461,-1.714791,2.383394,-0.789612,1.707681
4.931161,-1.757925,1.519023,-1.714267,2.382269,-0.789708,1.708065
4.935510,-1.758014,1.519574,-1.714971,2.383536,-0.789599,1.708391
4.939858,-1.758186,1.519095,-1.714698,2.382604,-0.789964,1.707925
4.944207,-1.758243,1.519425,-1.714944,2.383333,-0.790149,1.708828
4.948555,-1.758012,1.519199,-1.714824,2.383389,-0.790109,1.708645
4.952904,-1.758058,1.519409,-1.714924,2.383453,-0.790326,1.708891
4.957252,-1.757960,1.519127,-1.714957,2.383753,-0.790342,1.708504
4.961601,-1.758063,1.519561,-1.715212,2.384371,-0.790107,1.708728
4.965949,-1.758148,1.519016,-1.714760,2.383529,-0.790363,1.708568
4.970297,-1.757973,1.519343,-1.715267,2.384501,-0.790148,1.709120
4.974646,-1.758254,1.519013,-1.715054,2.384328,-0.790331,1.708382
4.978994,-1.758375,1.519180,-1.714964,2.383726,-0.790507,1.709068
4.983343,-1.758288,1.518943,-1.714695,2.382973,-0.790569,1.708846
4.987691,-1.758577,1.519353,-1.715037,2.383696,-0.790182,1.709110
4.992040,-1.758358,1.518761,-1.714653,2.383321,-0.790127,1.708739
4.996388,-1.758465,1.519669,-1.714826,2.383758,-0.790243,1.708739
5.000737,-1.758285,1.519159,-1.714455,2.382977,-0.790343,1.708725
5.005085,-1.758309,1.519816,-1.714894,2.383868,-0.790140,1.709037
5.009434,-1.758451,1.519200,-1.714577,2.383240,-0.790153,1.708359
5.013782,-1.758176,1.519359,-1.714843,2.383633,-0.789832,1.708302
5.018131,-1.758071,1.518994,-1.714524,2.382993,-0.789537,1.707663
5.022479,-1.758145,1.519465,-1.714975,2.383662,-0.789492,1.708305
5.026828,-1.757899,1.519057,-1.714642,2.383104,-0.789777,1.707995
5.031176,-1.758064,1.519576,-1.715201,2.384328,-0.790179,1.708387
5.035524,-1.758000,1.519026,-1.714673,2.382928,-0.790223,1.708240
5.039873,-1.757945,1.519177,-1.715097,2.384073,-0.790659,1.708603
5.044221,-1.758209,1.518904,-1.714931,2.384025,-0.791051,1.708262
5.048570,-1.758828,1.519489,-1.715515,2.385586,-0.790818,1.708881
5.052918,-1.759030,1.519047,-1.713970,2.387166,-0.791157,1.708768
5.057267,-1.763226,1.518329,-1.723685,2.376787,-0.791277,1.709411
5.061615,-1.767974,1.518070,-1.731158,2.374996,-0.791968,1.709593
5.065964,-1.779424,1.517759,-1.738559,2.372416,-0.792213,1.710281
5.070312,-1.789063,1.517152,-1.747331,2.367863,-0.793086,1.710598
5.074661,-1.809557,1.515084,-1.762110,2.346802,-0.793971,1.711757
5.079009,-1.821168,1.510400,-1.771490,2.356276,-0.795756,1.711546
5.083358,-1.833596,1.510466,-1.786353,2.330824,-0.796505,1.712605
5.087706,-1.839556,1.509047,-1.787413,2.351001,-0.800276,1.713418
5.092055,-1.847915,1.509034,-1.804154,2.342128,-0.805166,1.719258
5.096403,-1.857157,1.509996,-1.804910,2.361945,-0.810549,1.720905
5.100751,-1.867887,1.510060,-1.828562,2.328359,-0.815159,1.724122
5.105100,-1.885910,1.506038,-1.843243,2.309966,-0.817110,1.726903
5.109448,-1.899421,1.504181,-1.859138,2.305241,-0.824831,1.732286
5.113797,-1.902943,1.500315,-1.875867,2.303192,-0.836789,1.740310
5.118145,-1.906557,1.500691,-1.891969,2.301875,-0.850236,1.750029
5.122494,-1.912391,1.499082,-1.901487,2.320069,-0.858555,1.759028
5.126842,-1.914027,1.498606,-1.909494,2.328580,-0.867304,1.765260
5.131191,-1.914219,1.496839,-1.925100,2.306136,-0.871389,1.772905
5.135539,-1.927797,1.491967,-1.956877,2.303096,-0.893673,1.789990
5.139888,-1.950930,1.484353,-1.972945,2.306322,-0.898752,1.790494
5.144236,-1.977179,1.476227,-1.997816,2.290085,-0.903424,1.791903
5.148585,-2.013761,1.465621,-2.022086,2.263254,-0.902972,1.794525
5.152933,-2.038839,1.453886,-2.045670,2.238028,-0.906839,1.794879
5.157282,-2.068360,1.441005,-2.068719,2.218197,-0.911769,1.796281
5.161630,-2.088297,1.430666,-2.087013,2.203883,-0.914942,1.799927
5.165978,-2.106790,1.422427,-2.102699,2.195659,-0.916731,1.800957
5.170327,-2.122821,1.414868,-2.118888,2.179610,-0.919588,1.802971
5.174675,-2.140021,1.405163,-2.134227,2.163926,-0.926189,1.806625
5.179024,-2.162272,1.392831,-2.151920,2.157128,-0.931362,1.807733
5.183372,-2.182748,1.380613,-2.167969,2.141816,-0.932754,1.809615
5.187721,-2.209851,1.364034,-2.192309,2.111427,-0.938469,1.812247
5.192069,-2.235851,1.346631,-2.208642,2.093879,-0.941031,1.813722
5.196418,-2.263093,1.327230,-2.231100,2.058700,-0.942370,1.815854
5.200766,-2.285886,1.308848,-2.249535,2.037683,-0.944160,1.817494
5.205115,-2.307271,1.290259,-2.265191,2.019548,-0.947425,1.818690
5.209463,-2.329231,1.271872,-2.281494,2.004160,-0.949075,1.818367
5.213812,-2.346662,1.253632,-2.297487,1.982000,-0.952962,1.820171
5.218160,-2.363135,1.236527,-2.312754,1.946518,-0.956491,1.822503
5.222509,-2.377862,1.221069,-2.329227,1.922199,-0.960331,1.824170
5.226857,-2.429279,1.166407,-2.361518,1.885959,-0.970505,1.828351
5.231205,-2.451087,1.142643,-2.377732,1.839955,-0.972517,1.831230
5.235554,-2.473944,1.116308,-2.386068,1.822481,-0.974435,1.832609
5.239902,-2.493544,1.085614,-2.402300,1.776297,-0.976644,1.833097
5.244251,-2.515338,1.054100,-2.411138,1.755491,-0.978296,1.833179
5.248599,-2.535097,1.019824,-2.426857,1.703965,-0.979066,1.833703
5.252948,-2.554030,0.984974,-2.434904,1.668306,-0.980064,1.834059
5.257296,-2.571610,0.953197,-2.443453,1.639381,-0.981401,1.833163
5.261645,-2.586791,0.921108,-2.458142,1.583417,-0.982266,1.833082
5.265993,-2.599833,0.890323,-2.466974,1.556207,-0.983969,1.833733
5.270342,-2.613588,0.858709,-2.474660,1.525328,-0.985663,1.833165
5.274690,-2.624284,0.828019,-2.474934,1.514519,-0.985926,1.833449
5.279039,-2.632991,0.801985,-2.483048,1.458139,-0.987508,1.832611
5.283387,-2.641914,0.777700,-2.483436,1.449726,-0.987961,1.833078
5.287736,-2.647067,0.759721,-2.483223,1.434772,-0.989195,1.832516
5.292084,-2.650339,0.754302,-2.483343,1.435413,-0.990848,1.832898
5.296432,-2.646528,0.756245,-2.483912,1.439026,-0.993211,1.832286
5.300781,-2.644529,0.765019,-2.484476,1.447576,-0.994840,1.832641
5.305129,-2.642813,0.773879,-2.483610,1.452328,-0.995960,1.832814
5.309478,-2.642018,0.781632,-2.483972,1.462201,-0.996735,1.833013
5.313826,-2.641963,0.785219,-2.484266,1.471608,-0.997569,1.833052
5.318175,-2.642058,0.786118,-2.490970,1.445268,-0.997201,1.833393
5.322523,-2.644049,0.775289,-2.490652,1.450586,-0.998208,1.834319
5.326872,-2.648521,0.770550,-2.491352,1.451943,-1.000907,1.834216
5.331220,-2.646516,0.764381,-2.490701,1.449721,-1.001519,1.833609
5.335569,-2.651853,0.761822,-2.491645,1.453415,-1.002406,1.833439
5.339917,-2.651269,0.760480,-2.491883,1.453873,-1.003012,1.833051
5.344266,-2.651479,0.760224,-2.499393,1.423354,-1.003513,1.833391
5.348614,-2.650433,0.762842,-2.499110,1.427856,-1.004133,1.832783
5.352963,-2.649757,0.766733,-2.499453,1.433035,-1.003847,1.832892
5.357311,-2.646579,0.773414,-2.499915,1.439536,-1.003374,1.832470
5.361659,-2.680241,0.782865,-2.500334,1.448274,-1.003332,1.832580
5.366008,-2.672769,0.790646,-2.500068,1.462542,-1.003140,1.832184
5.370356,-2.685284,0.798762,-2.499570,1.475053,-1.002910,1.832512
5.374705,-2.644251,0.802418,-2.499988,1.487734,-1.002959,1.832437
5.379053,-2.647737,0.808419,-2.500284,1.494583,-1.002637,1.832510
5.383402,-2.685463,0.815176,-2.499339,1.498595,-1.002439,1.832247
5.387750,-2.662846,0.817149,-2.499641,1.505999,-1.001766,1.832721
5.392099,-2.643362,0.817846,-2.499463,1.508201,-1.001803,1.832330
5.396447,-2.641848,0.819112,-2.499838,1.510190,-1.001230,1.832416
5.400796,-2.640581,0.819265,-2.499943,1.511539,-1.001313,1.832069
5.405144,-2.641075,0.819052,-2.500405,1.513464,-1.000817,1.832407
5.409493,-2.642359,0.817368,-2.500052,1.512043,-1.000871,1.832301
5.413841,-2.644436,0.816148,-2.500137,1.511867,-1.001414,1.831998
5.418190,-2.660617,0.815357,-2.499724,1.510050,-1.001633,1.831618
5.422538,-2.670490,0.815636,-2.499786,1.509181,-1.001559,1.832038
5.426886,-2.678794,0.815009,-2.499179,1.507432,-1.001722,1.831698
5.431235,-2.644564,0.809654,-2.499093,1.506520,-1.001781,1.832071
5.435583,-2.644772,0.807811,-2.499860,1.504862,-1.002267,1.831893
5.439932,-2.647968,0.807864,-2.499888,1.503578,-1.001817,1.832394
5.444280,-2.650680,0.806938,-2.499354,1.501809,-1.002714,1.831785
5.448629,-2.654867,0.807419,-2.499471,1.502336,-1.002673,1.832123
5.452977,-2.655663,0.807467,-2.499349,1.501984,-1.002424,1.832181
5.457326,-2.657313,0.807631,-2.499286,1.500934,-1.002087,1.832344
5.461674,-2.656180,0.807591,-2.499421,1.501830,-1.002273,1.832063
5.466023,-2.656491,0.807905,-2.499771,1.503590,-1.002254,1.832448
5.470371,-2.655746,0.807835,-2.499692,1.503315,-1.002551,1.832241
5.474720,-2.656445,0.807994,-2.500265,1.505161,-1.002490,1.832354
5.479068,-2.655514,0.807832,-2.500146,1.505252,-1.002743,1.832039
5.483417,-2.658410,0.807742,-2.500112,1.504907,-1.002373,1.832505
5.487765,-2.659082,0.807594,-2.499888,1.503977,-1.002569,1.832203
5.492113,-2.662103,0.807790,-2.500212,1.504687,-1.002214,1.832483
5.496462,-2.669072,0.807665,-2.499850,1.503242,-1.002541,1.832094
5.500810,-2.675907,0.807329,-2.499782,1.502627,-1.002457,1.832248
5.505159,-2.679874,0.807000,-2.499372,1.501341,-1.002636,1.832152
5.509507,-2.686335,0.806786,-2.499757,1.502300,-1.002482,1.832080
5.513856,-2.689366,0.805844,-2.499134,1.500550,-1.002511,1.832120
5.518204,-2.690646,0.805843,-2.499260,1.500635,-1.002424,1.832508
5.522553,-2.690498,0.805377,-2.498767,1.499206,-1.003108,1.832096
5.526901,-2.691468,0.805675,-2.498973,1.499113,-1.003144,1.832123
5.531250,-2.691221,0.805356,-2.498644,1.498439,-1.003367,1.831867
5.535598,-2.691683,0.805588,-2.499503,1.500213,-1.003114,1.831931
5.539947,-2.690950,0.805536,-2.499326,1.500582,-1.003278,1.831819
5.544295,-2.691756,0.805885,-2.499714,1.501427,-1.003322,1.832252
5.548644,-2.690529,0.806125,-2.499236,1.500650,-1.003146,1.832294
5.552992,-2.692063,0.806265,-2.499408,1.500797,-1.002825,1.832279
5.557340,-2.692101,0.806050,-2.499220,1.500755,-1.002810,1.832100
5.561689,-2.692626,0.806124,-2.499421,1.500881,-1.002576,1.832348
5.566037,-2.691460,0.806088,-2.499070,1.500562,-1.002690,1.831995
5.570386,-2.692483,0.805993,-2.499695,1.501217,-1.002351,1.832283
5.574734,-2.691403,0.805676,-2.499356,1.500197,-1.002816,1.831868
5.579083,-2.692121,0.805639,-2.499653,1.501010,-1.002644,1.832269
5.583431,-2.693771,0.805233,-2.499237,1.500059,-1.002871,1.832064
5.587780,-2.694568,0.805080,-2.499501,1.500540,-1.002652,1.832334
5.592128,-2.695030,0.804719,-2.499195,1.499674,-1.002761,1.831941
5.596477,-2.695548,0.804656,-2.499384,1.499509,-1.002739,1.832084
5.600825,-2.695464,0.804153,-2.499071,1.499431,-1.002932,1.832003
5.605174,-2.696113,0.804769,-2.499591,1.500095,-1.002657,1.832416
5.609522,-2.696395,0.804413,-2.499375,1.499720,-1.003214,1.832001
5.613871,-2.696505,0.804875,-2.499568,1.499601,-1.002755,1.832214
5.618219,-2.696662,0.804366,-2.499472,1.499450,-1.003010,1.831971
5.622567,-2.696986,0.804617,-2.499513,1.499310,-1.003142,1.832299
5.626916,-2.696725,0.804312,-2.499294,1.499315,-1.003054,1.831873
5.631264,-2.697058,0.804936,-2.499367,1.499117,-1.002981,1.832259
5.635613,-2.697323,0.804606,-2.499079,1.498840,-1.002996,1.832250
5.639961,-2.697440,0.804894,-2.499117,1.498811,-1.002610,1.832737
5.644310,-2.697829,0.804608,-2.498993,1.498598,-1.002755,1.832229
5.648658,-2.698454,0.804793,-2.499343,1.498902,-1.002864,1.832505
5.653007,-2.698369,0.804429,-2.498995,1.498494,-1.002987,1.832061
5.657355,-2.697705,0.804804,-2.499396,1.498660,-1.003060,1.832282
5.661704,-2.698869,0.804314,-2.499017,1.498092,-1.003352,1.831882
5.666052,-2.699182,0.804776,-2.499365,1.498484,-1.003039,1.832276
5.670401,-2.700122,0.804397,-2.499058,1.498256,-1.003106,1.832167
5.674749,-2.701009,0.804625,-2.499407,1.498470,-1.003130,1.832131
5.679098,-2.700222,0.804157,-2.499022,1.498117,-1.003271,1.832005
5.683446,-2.700125,0.804861,-2.499377,1.498394,-1.002866,1.832492
5.687794,-2.699611,0.804522,-2.499031,1.498127,-1.003057,1.832202
5.692143,-2.701493,0.805062,-2.499498,1.498548,-1.003037,1.832488
5.696491,-2.701678,0.804540,-2.499503,1.498722,-1.003320,1.831839
5.700840,-2.701998,0.805108,-2.499806,1.499089,-1.002903,1.832343
5.705188,-2.702018,0.804849,-2.499580,1.499049,-1.002679,1.832362
5.709537,-2.702448,0.804960,-2.499913,1.499229,-1.002531,1.832292
5.713885,-2.702631,0.804242,-2.499639,1.499189,-1.002690,1.832132
5.718234,-2.702936,0.804795,-2.499755,1.499280,-1.002819,1.832535
5.722582,-2.702879,0.804227,-2.499493,1.499123,-1.003092,1.832327
5.726931,-2.703430,0.804578,-2.499401,1.498628,-1.003038,1.832413
5.731279,-2.652735,0.802315,-2.499196,1.498408,-1.003154,1.832297
5.735628,-2.652621,0.801275,-2.499217,1.498174,-1.002707,1.832672
5.739976,-2.651812,0.799632,-2.499048,1.498446,-1.002641,1.832179
5.744325,-2.651696,0.799491,-2.499454,1.498665,-1.002481,1.832473
5.748673,-2.651216,0.798688,-2.499257,1.498617,-1.002902,1.832068
5.753021,-2.651355,0.798428,-2.499716,1.499060,-1.002914,1.832287
5.757370,-2.650948,0.798219,-2.499446,1.499262,-1.002882,1.831808
5.761718,-2.651172,0.798005,-2.499602,1.498820,-1.002970,1.832055
5.766067,-2.650555,0.797685,-2.499505,1.498862,-1.003195,1.831842
5.770415,-2.650674,0.797582,-2.499743,1.498825,-1.002676,1.831994
5.774764,-2.650486,0.797241,-2.499599,1.499270,-1.002539,1.831945
5.779112,-2.650952,0.797069,-2.499795,1.499370,-1.002415,1.832269
5.783461,-2.650735,0.797084,-2.499573,1.499620,-1.002700,1.831907
5.787809,-2.651022,0.797030,-2.499557,1.499702,-1.002653,1.832328
5.792158,-2.650409,0.796871,-2.499237,1.499297,-1.002675,1.832102
5.796506,-2.650627,0.796637,-2.499307,1.499040,-1.002968,1.832302
5.800855,-2.650486,0.796432,-2.499077,1.499017,-1.002982,1.832125
5.805203,-2.650737,0.796736,-2.499435,1.499015,-1.002879,1.832615
5.809552,-2.650175,0.796370,-2.499520,1.499033,-1.002849,1.831837
5.813900,-2.650791,0.797044,-2.499531,1.498899,-1.002735,1.832290
5.818248,-2.650264,0.796710,-2.499386,1.499125,-1.002837,1.832131
5.822597,-2.650596,0.796750,-2.499586,1.499166,-1.002709,1.832426
5.826945,-2.650159,0.796511,-2.499424,1.498847,-1.002851,1.831989
5.831294,-2.650581,0.796989,-2.499493,1.498709,-1.003146,1.832396
5.835642,-2.650028,0.796468,-2.499287,1.498749,-1.003189,1.832043
5.839991,-2.650507,0.796685,-2.499457,1.498590,-1.003322,1.832379
5.844339,-2.650020,0.796218,-2.499392,1.498858,-1.003208,1.831978
5.848688,-2.650321,0.796312,-2.499369,1.498758,-1.003195,1.832228
5.853036,-2.651381,0.795719,-2.499363,1.498834,-1.002915,1.831756
5.857385,-2.651430,0.794498,-2.499408,1.499141,-1.002641,1.832308
5.861733,-2.651494,0.792719,-2.499334,1.498999,-1.003212,1.832136
5.866082,-2.651427,0.792246,-2.499375,1.498759,-1.002980,1.832253
5.870430,-2.651528,0.791218,-2.498962,1.498794,-1.002991,1.832001
5.874779,-2.651795,0.791147,-2.499184,1.498579,-1.002857,1.832210
5.879127,-2.651236,0.790825,-2.499087,1.499076,-1.002703,1.831990
5.883475,-2.651645,0.790797,-2.499177,1.498819,-1.002584,1.832317
5.887824,-2.651219,0.790123,-2.499132,1.498912,-1.002807,1.832001
5.892172,-2.651387,0.790497,-2.499518,1.498748,-1.002807,1.832161
5.896521,-2.651161,0.790241,-2.499131,1.498853,-1.002934,1.832073
5.900869,-2.651507,0.790182,-2.499304,1.498671,-1.003179,1.832301
5.905218,-2.651248,0.789851,-2.499116,1.498508,-1.003335,1.832047
5.909566,-2.651485,0.790295,-2.499145,1.498466,-1.003493,1.832183
5.913915,-2.650835,0.789531,-2.499135,1.498513,-1.003491,1.831953
5.918263,-2.651160,0.789406,-2.499280,1.498330,-1.003211,1.832469
5.922612,-2.650975,0.789217,-2.499101,1.498619,-1.003427,1.832006
5.926960,-2.651022,0.789251,-2.499249,1.498688,-1.003036,1.832233
